ticker,date,open,high,low,close,volume,avg_sentiment,tweet_count,daily_return,volatility_7d,ma_7,ma_30,price_range
AAPL,2020-05-18,78.2925,79.125,77.58,78.74,135178400,0.0,1,0.023561145234149095,0.015265181398653582,77.72892857142857,72.11191666666667,0.01962153924307851
AAPL,2020-05-19,78.7575,79.63,78.2525,78.285,101729600,0.0,0,-0.005778511557023136,0.013965433892178828,77.83642857142857,72.53416666666666,0.017595963466819926
AAPL,2020-05-20,79.17,79.88,79.13,79.8075,111504800,0.1654,2,0.01944817014753797,0.01465145696900288,77.98714285714286,73.0325,0.0093976130062964
AAPL,2020-05-21,79.665,80.2225,78.9675,79.2125,102688800,0.2107,2,-0.007455439651661844,0.014111877977928816,78.18142857142857,73.45566666666667,0.01584345905002361
AAPL,2020-05-22,78.9425,79.8075,78.8375,79.7225,81803200,0.0,0,0.006438377781284421,0.012561379791080678,78.58285714285714,73.87983333333334,0.012167204992317087
AAPL,2020-05-26,80.875,81.06,79.125,79.1825,125522000,0.2326,3,-0.006773495562733101,0.01332626293835984,78.83964285714285,74.24216666666668,0.024437217819594004
AAPL,2020-05-27,79.035,79.6775,78.2725,79.5275,112945200,0.1461,6,0.004357023332175691,0.012685102267843295,79.21107142857143,74.50099999999999,0.017666844802112492
AAPL,2020-05-28,79.1925,80.86,78.9075,79.5625,133560800,0.0,0,0.0004400993367073003,0.009638752346248477,79.32857142857144,74.78283333333333,0.02454045561665358
AAPL,2020-05-29,79.8125,80.2875,79.1175,79.485,153532400,0.0,0,-0.0009740769835034913,0.009192734381358054,79.5,75.04325,0.014719758444989463
AAPL,2020-06-01,79.4375,80.5875,79.3025,80.4625,80791200,0.4161,2,0.012297917846134654,0.007122356977832492,79.59357142857142,75.36866666666667,0.01597017244057804
AAPL,2020-06-02,80.1875,80.86,79.7325,80.835,87642800,0.0,0,0.004629485785303533,0.006063404093311632,79.82535714285714,75.75541666666666,0.013948166017195495
AAPL,2020-06-03,81.165,81.55,80.575,81.28,104491200,0.0,0,0.005505041133172517,0.005982775930843789,80.04785714285715,76.22833333333332,0.011995570866141662
AAPL,2020-06-04,81.0975,81.405,80.195,80.58,87560400,0.0,1,-0.008612204724409489,0.006491061471920962,80.24749999999999,76.6135,0.015016133035492776
AAPL,2020-06-05,80.8375,82.9375,80.8075,82.875,137250400,-0.2732,1,0.028481012658227778,0.011833864032389634,80.72571428571429,77.08408333333334,0.025701357466063293
AAPL,2020-06-08,82.5625,83.4,81.83,83.365,95654400,0.0,1,0.005912518853695259,0.011586075445945226,81.26892857142857,77.50483333333334,0.018832843519462693
AAPL,2020-06-09,83.035,86.4025,83.0025,85.9975,147712400,0.0,1,0.031578000359863356,0.014206278710343074,82.19928571428571,78.01166666666667,0.039536033024215884
AAPL,2020-06-10,86.975,88.6925,86.5225,88.21,166651600,0.3182,1,0.025727492078257974,0.01521867105640628,83.30607142857143,78.6305,0.02460038544382725
AAPL,2020-06-11,87.3275,87.765,83.87,83.975,201662400,0.1132,2,-0.048010429656501485,0.02792672607344128,83.75464285714285,79.03191666666666,0.046382852039297366
AAPL,2020-06-12,86.18,86.95,83.555,84.7,200146000,0.016,6,0.008633521881512563,0.027946294983938236,84.24321428571429,79.40691666666666,0.04008264462809912
AAPL,2020-06-15,83.3125,86.42,83.145,85.7475,138808800,0.4404,1,0.012367178276269097,0.027202546134488324,84.98142857142857,79.85625,0.03819353333916447
AAPL,2020-06-16,87.865,88.3,86.18,88.02,165428800,0.0,0,0.02650223038572541,0.026978649006423785,85.71642857142857,80.34725,0.024085435128379806
AAPL,2020-06-17,88.7875,88.85,87.7725,87.8975,114406400,0.0256,5,-0.0013917291524653264,0.027255931000218905,86.36392857142856,80.7975,0.012258596660883423
AAPL,2020-06-18,87.8525,88.3625,87.305,87.9325,96820400,-0.0049,4,0.0003981910748316331,0.0252157616410967,86.64035714285714,81.22333333333333,0.012026270150399344
AAPL,2020-06-19,88.66,89.14,86.2875,87.43,264476000,0.1433,7,-0.005714610638842266,0.023317263531731965,86.52892857142857,81.6065,0.03262610088070463
AAPL,2020-06-22,87.835,89.865,87.7875,89.7175,135445200,0.0991,3,0.02616378817339582,0.012965699592813927,87.3492857142857,82.01266666666668,0.023156017499373037
AAPL,2020-06-23,91.0,93.095,90.5675,91.6325,212155600,0.0312,6,0.02134477666007184,0.013683666853503581,88.33964285714286,82.44200000000001,0.02758300821215184
AAPL,2020-06-24,91.25,92.1975,89.63,90.015,192623200,-0.1609,5,-0.017652033939922984,0.0174961377355459,88.94928571428571,82.84741666666667,0.028523023940454476
AAPL,2020-06-25,90.175,91.25,89.3925,91.21,137522400,0.0278,4,0.013275565183580529,0.01566951042552554,89.40499999999999,83.32400000000001,0.02036509154697952
AAPL,2020-06-26,91.1025,91.33,88.255,88.4075,205256800,0.6064,2,-0.03072579760991112,0.020807399698279556,89.47785714285715,83.69141666666665,0.03478211690184659
AAPL,2020-06-29,88.3125,90.5425,87.82,90.445,130646000,0.0976,2,0.02304668721545111,0.022396133346918895,89.83678571428572,84.14200000000001,0.030101166454751627
AAPL,2020-06-30,90.02,91.495,90.0,91.2,140223200,0.1382,5,0.008347614572392192,0.021980350944552026,90.37535714285714,84.55733333333333,0.016392543859649174
AAPL,2020-07-01,91.28,91.84,90.9775,91.0275,110737200,0.0,0,-0.001891447368421062,0.020234057313177945,90.5625,84.98208333333334,0.009475158605915763
AAPL,2020-07-02,91.9625,92.6175,90.91,91.0275,114041600,0.575,2,0.0,0.01840217625972598,90.47607142857143,85.35608333333334,0.018758067616929063
AAPL,2020-07-06,92.5,93.945,92.4675,93.4625,118655600,0.0,0,0.026750157919310125,0.019257909962137783,90.96857142857142,85.83108333333332,0.015808479336632254
AAPL,2020-07-07,93.8525,94.655,93.0575,93.1725,112424400,0.0,0,-0.0031028487361242085,0.019156579654643905,91.24892857142858,86.27941666666668,0.017145617000724426
AAPL,2020-07-08,94.18,95.375,94.09,95.3425,117092000,0.2356,6,0.02329013389143797,0.013148559440672286,92.23964285714285,86.81808333333333,0.013477725043920566
AAPL,2020-07-09,96.2625,96.3175,94.6725,95.7525,125642800,0.3108,3,0.004300285811678961,0.012137197787337042,92.99785714285714,87.35891666666667,0.017179708101616106
AAPL,2020-07-10,95.335,95.98,94.705,95.92,90257200,0.0,0,0.0017493015848151217,0.012381394151617873,93.67214285714286,87.90416666666667,0.013292326939115988
AAPL,2020-07-13,97.265,99.955,95.2575,95.4775,191649200,0.3024,2,-0.004613219349457798,0.012755220439458552,94.30785714285715,88.43724999999999,0.049200073315702704
AAPL,2020-07-14,94.84,97.255,93.8775,97.0575,170989200,-0.1406,1,0.016548401455840356,0.012794433580353379,95.1692857142857,88.99041666666668,0.03479895937974909
AAPL,2020-07-15,98.99,99.2475,96.49,97.725,153198000,0.3846,4,0.006877366509543181,0.010215336480446736,95.77821428571428,89.55341666666666,0.02821693527756467
AAPL,2020-07-16,96.5625,97.405,95.905,96.5225,110577600,0.0,0,-0.012304937324123855,0.012070956836193697,96.25678571428571,90.06150000000001,0.015540418037245204
AAPL,2020-07-17,96.9875,97.1475,95.84,96.3275,92186800,0.2374,2,-0.0020202543448417654,0.009161640590598605,96.39750000000001,90.58641666666666,0.013573486283771408
AAPL,2020-07-20,96.4175,98.5,96.0625,98.3575,90318000,0.0,4,0.021073940463522955,0.011821878011184457,96.76964285714284,91.10249999999999,0.024782045090613325
AAPL,2020-07-21,99.1725,99.25,96.7425,97.0,103433200,-0.1626,2,-0.013801692804310872,0.013618398603914048,96.92392857142856,91.557,0.025850515463917454
AAPL,2020-07-22,96.6925,97.975,96.6025,97.2725,89001600,0.0,1,0.002809278350515365,0.013332702186259933,97.18035714285715,91.93283333333333,0.014109846051042053
AAPL,2020-07-23,96.9975,97.0775,92.01,92.845,197004400,-0.0952,4,-0.045516461487059456,0.021033008308169652,96.57857142857144,92.08733333333333,0.05458021433572078
AAPL,2020-07-24,90.9875,92.97,89.145,92.615,185438800,0.3071,1,-0.00247724702461094,0.020355372752317157,95.84857142857143,92.37533333333334,0.04130000539869355
AAPL,2020-07-27,93.71,94.905,93.48,94.81,121214000,-0.0174,2,0.023700264535982285,0.023268427225596498,95.60392857142857,92.71233333333333,0.015030060120240451
AAPL,2020-07-28,94.3675,94.55,93.2475,93.2525,103625600,0.177,3,-0.016427592026157622,0.023867103253378267,95.16464285714285,92.9625,0.01396745395565797
AAPL,2020-07-29,93.75,95.23,93.7125,95.04,90329200,0.0546,2,0.019168386906517343,0.023537018960219657,94.6907142857143,93.1965,0.01596696127946126
AAPL,2020-07-30,94.1875,96.2975,93.7675,96.19,158130000,0.3475,20,0.01210016835016825,0.023891706798166983,94.575,93.47291666666666,0.026302110406487174
AAPL,2020-07-31,102.885,106.415,100.825,106.26,374336800,0.2679,19,0.1046886370724609,0.046703500157750946,95.85892857142858,94.08383333333333,0.05260681347637872
AAPL,2020-08-03,108.2,111.6375,107.8925,108.9375,308151200,0.1428,13,0.025197628458498045,0.03875557031015774,98.15785714285714,94.80075000000001,0.03437751004016069
AAPL,2020-08-04,109.1325,110.79,108.3875,109.665,173071600,0.247,7,0.006678141135972426,0.03786897348059734,100.59357142857142,95.46566666666666,0.021907627775498137
AAPL,2020-08-05,109.3775,110.3925,108.8975,110.0625,121776800,0.22,4,0.0036246751470385696,0.038735428247485756,102.77250000000001,96.07999999999998,0.013583191368540644
AAPL,2020-08-06,110.405,114.4125,109.7975,113.9025,202428800,0.0952,18,0.034889267461669426,0.03488253729772513,105.7225,96.87625,0.040517108930883824
AAPL,2020-08-07,113.205,113.675,110.2925,111.1125,198045600,0.3139,5,-0.024494633568183377,0.040486963847588986,108.01857142857143,97.53966666666666,0.03044211947350652
AAPL,2020-08-10,112.6,113.775,110.0,112.7275,212403600,0.0551,12,0.014534818314771103,0.040385641627770905,110.38107142857143,98.35033333333334,0.0334878357100087
AAPL,2020-08-11,111.97,112.4825,109.1075,109.375,187902400,0.0776,6,-0.029739859395444768,0.024052271198968467,110.82607142857144,98.98133333333334,0.030857142857142857
AAPL,2020-08-12,110.4975,113.275,110.2975,113.01,165598000,0.3298,2,0.03323428571428577,0.02536720599327519,111.40785714285714,99.70833333333333,0.026347225909211628
AAPL,2020-08-13,114.43,116.0425,113.9275,115.01,210082000,0.1088,20,0.01769754888947883,0.02578857153686818,112.17142857142858,100.50775,0.018389705243022424
AAPL,2020-08-14,114.83,115.0,113.045,114.9075,165565200,0.2168,8,-0.0008912268498392217,0.025946195934089894,112.86357142857142,101.30375,0.017013684920479503
AAPL,2020-08-17,116.0625,116.0875,113.9625,114.6075,119561600,0.2761,2,-0.0026107956399712418,0.022776092526206916,112.96428571428571,102.00858333333333,0.01854154396527278
AAPL,2020-08-18,114.3525,116.0,114.0075,115.5625,105633600,-0.1105,7,0.00833278799380488,0.01981371207365463,113.60000000000001,102.75491666666667,0.01724175229853981
AAPL,2020-08-19,115.9825,117.1625,115.61,115.7075,145538000,-0.0686,4,0.0012547322877229927,0.01947008862603876,114.0257142857143,103.43374999999999,0.013417453492643044
AAPL,2020-08-20,115.75,118.3925,115.7325,118.275,126907200,0.3202,11,0.022189572845321193,0.013493644699198646,115.29714285714286,104.1845,0.0224899598393574
AAPL,2020-08-21,119.2625,124.8675,119.25,124.37,338054800,0.2196,26,0.05153244557176073,0.019068371531927975,116.91999999999999,105.13283333333334,0.045167644930449516
AAPL,2020-08-24,128.6975,128.785,123.9375,125.8575,345937600,0.2185,30,0.011960279810243613,0.01900259507946876,118.46964285714284,106.14550000000001,0.03851578173728221
AAPL,2020-08-25,124.6975,125.18,123.0525,124.825,211495600,0.0585,18,-0.008203722463897667,0.020071491324846615,119.88642857142858,107.07108333333332,0.01704386140596845
AAPL,2020-08-26,126.18,126.9925,125.0825,126.5225,163022400,0.3121,3,0.013599038654115603,0.019002738962827715,121.58857142857143,108.03099999999999,0.015096129146989752
AAPL,2020-08-27,127.1425,127.485,123.8325,125.01,155552400,0.2047,15,-0.011954395463257383,0.021466214597355794,122.93821428571428,108.98058333333333,0.029217662586993067
AAPL,2020-08-28,126.0125,126.4425,124.5775,124.8075,187630000,0.0659,6,-0.0016198704103671524,0.02172047799583599,124.23821428571429,109.92991666666667,0.014943012238847784
AAPL,2020-08-31,127.58,131.0,126.0,129.04,225702700,0.1194,31,0.03391222482623224,0.023126900290803377,125.77607142857143,110.95266666666666,0.038747675139491636
